name,state
NODE_0000000,"[0.0224554211886379, 0.0250115925610563, 0.04189581356676176, 0.0180456792651564, 0.04618485222737664, 0.020688211928689363, 0.021314059588531675, 0.017224945764903063, 0.017663336151628694, 0.01786338779053636, 0.017043920542664397, 0.017515670961659693, 0.016923071224890045, 0.02235212812456343, 0.01736456939526174, 0.05400172717274835, 0.019694792434992166, 0.01751567096165966, 0.01751567096165966, 0.021602714787196376, 0.26106041431092347, 0.018941680676746557, 0.019281564746583095, 0.017230481406323057, 0.037414348683895274, 0.017127445837124073, 0.01812353485144502, 0.017009419731942012, 0.017141303493459933, 0.08967671073495592, 0.017115858926027794]"
NC_063383.1,"[0.022492889886694865, 0.025045396986559162, 0.041931376624346775, 0.01808215175053996, 0.04621077031660259, 0.020724804806747387, 0.021348171404928867, 0.017257601058551984, 0.017696012807386113, 0.017899373233495622, 0.017077568539071726, 0.017550963097927034, 0.016954763480387883, 0.02238793500530719, 0.017390224071415824, 0.05402312908566857, 0.01973279650465327, 0.017550963097926992, 0.017550963097926985, 0.021637774640251628, 0.2600827656502958, 0.01897983346337127, 0.019301392899801092, 0.017263134180582305, 0.0374201039865171, 0.017162221371164302, 0.018158531457365304, 0.017043837231637902, 0.017174547061721758, 0.08972063254234841, 0.0171473706588044]"
NODE_0000001,"[0.0053069978981219994, 0.006087617475831179, 0.012217623373992258, 0.0034426488473198458, 0.014160790220443139, 0.0043256957653594955, 0.004774481892925297, 0.003959045383235793, 0.0043476124430464735, 0.0034406524048416934, 0.003468408807069147, 0.0033497945196901404, 0.004031541227606656, 0.005135178048148362, 0.004803832316348451, 0.017110701166251924, 0.0042746911261752505, 0.0033497945196901266, 0.0033497945196901196, 0.004798668943849277, 0.7907966642295666, 0.0037282032744050094, 0.008432098679827018, 0.003965152337545523, 0.0316039501962281, 0.0032390710490025113, 0.0040452519625952645, 0.0032385515457770326, 0.0037219035782153557, 0.02725265316457459, 0.004240929082626413]"
hMpxV/China/SZ-CDC/Strain059,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
NODE_0000002,"[2.775465075935819e-92, 1.0500707208636798e-88, 1.543147646059083e-66, 3.883961816365353e-99, 3.0169326292709406e-58, 4.210417795789897e-92, 8.739305524416759e-93, 1.6088006342950037e-98, 1.7060521853992145e-98, 7.2410565110975176e-99, 1.5367296536375453e-98, 5.763852290634864e-99, 1.0048292287982345e-98, 1.5789367657600257e-92, 9.948178632752656e-93, 8.748211907256971e-48, 8.951931956964404e-93, 5.763852290626661e-99, 5.763852290626334e-99, 7.187953651568874e-93, 1.0, 1.9225075234649304e-99, 3.073073902301384e-83, 1.6056030509332237e-98, 1.7548051808409297e-93, 1.3485113202173365e-96, 4.045673509458074e-99, 1.4826935727358379e-96, 1.1320137539749034e-98, 3.699995372183211e-38, 2.4629898641410205e-98]"
hMpxV/China/SZ-CDC/Strain189,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
hMpxV/Peru/LAM-INS-290/2022|EPI_ISL_16999067|2022-11-23,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
hMpxV/Peru/LIM-INS-292/2022|EPI_ISL_16999095|2022-11-25,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
hMpxV/Peru/LIM-INS-349/2022|EPI_ISL_16999091|2022-12-26,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
hMpxV/USA/CA-CDPH-1000169/2023|EPI_ISL_16997397|2023-01-09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
