name,state
NODE_0000000,"[0.02356358883293546, 0.026101704242210307, 0.04150972564692276, 0.018879684004275935, 0.047517272751480544, 0.02159679520805955, 0.022253354094401875, 0.018481437989996637, 0.018770130526057097, 0.018454431971586163, 0.017830918512461238, 0.018343834144691585, 0.01909319863490291, 0.02247250135871639, 0.018818806620384373, 0.0551797821114616, 0.02023205403115564, 0.018343834144691568, 0.0183438341446916, 0.022411846946596866, 0.2523139598315127, 0.020052605687422894, 0.016781777391001996, 0.018600283939743834, 0.0193555525376251, 0.0178273399551713, 0.019318060219066256, 0.01768013226821086, 0.018704586555102452, 0.09243796611578078, 0.018728999581682004]"
NC_063383.1,"[0.023601160483617028, 0.026132951792981914, 0.04153893636115508, 0.018915337148462216, 0.04753543226185372, 0.021631864292715238, 0.02228575275166508, 0.018516310501001384, 0.018805629681852957, 0.018489238819133356, 0.01786443565284318, 0.01837837361717334, 0.01912944137027279, 0.02250552327186619, 0.01884651266409809, 0.05519137676776964, 0.02026997194003482, 0.018378373617173312, 0.018378373617173333, 0.0224449594335718, 0.2513357543613331, 0.020090815998460635, 0.016804872839573482, 0.018635362161994733, 0.019393080373767614, 0.01786114323878768, 0.019354904639735483, 0.01771357993429645, 0.01874004470693963, 0.09246609109094645, 0.018764394607750125]"
NODE_0000002,"[3.21153759749546e-92, 7.61184451998682e-89, 2.3955877556075375e-66, 3.402517675057729e-99, 1.9992950296949627e-58, 3.381680717520332e-92, 6.717522665963525e-93, 1.1679228132653577e-98, 1.4169917331888077e-98, 7.002791994026283e-99, 1.489281702029967e-98, 4.91262034664916e-99, 1.1292168925078244e-99, 1.8012770303355694e-92, 4.690934077200292e-93, 6.317100993978894e-48, 4.847888514339453e-93, 4.912620346651113e-99, 4.9126203466502745e-99, 6.453230938668178e-93, 1.0, 1.2876460263827874e-99, 9.724381562506335e-84, 4.160015646752849e-99, 9.307761282902426e-98, 1.207274114259013e-96, 1.7943500226137108e-99, 1.2958462059764017e-96, 3.5805313029334507e-99, 5.801581630894437e-38, 9.765993930230255e-99]"
hMpxV/Peru/LAM-INS-290/2022|EPI_ISL_16999067|2022-11-23,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
hMpxV/Peru/LIM-INS-292/2022|EPI_ISL_16999095|2022-11-25,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
hMpxV/Peru/LIM-INS-349/2022|EPI_ISL_16999091|2022-12-26,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
hMpxV/USA/CA-CDPH-1000169/2023|EPI_ISL_16997397|2023-01-09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
hMpxV/Peru/LIM-INS-338/2022|EPI_ISL_16999113|2022-12-19,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
hMpxV/Peru/LIM-INS-357/2022|EPI_ISL_16999116|2022-12-26,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
hMpxV/Peru/LIM-INS-342/2022|EPI_ISL_16999121|2022-12-17,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
hMpxV/Peru/LIM-INS-345/2022|EPI_ISL_16999118|2022-12-20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
hMpxV/Peru/LIM-INS-291/2022|EPI_ISL_16999139|2022-11-22,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
