name,state
NODE_0000000,"[0.023433631710919875, 0.025913639358879807, 0.04118963545955799, 0.01868594426015657, 0.047258777217721475, 0.02139297287356497, 0.02207078565897091, 0.018308452172491628, 0.018669054999289513, 0.018280349789605785, 0.017652628095221272, 0.01815757739316567, 0.018876990404966838, 0.022292932573525288, 0.018732939131142046, 0.05485104629728489, 0.019954802564339826, 0.018157577393165657, 0.01815757739316567, 0.02224493953870314, 0.2578041348414538, 0.0198200109762612, 0.017796135799996445, 0.018157577393165657, 0.018929210241461332, 0.0176271673664112, 0.019061882053472385, 0.01746776914861121, 0.018498805943120974, 0.09186353892882537, 0.018691513021381598]"
NC_063383.1,"[0.023471390966945522, 0.025945149614818298, 0.04121966883964799, 0.01872149021234307, 0.04727831994722647, 0.021428045690545162, 0.02210327576622374, 0.01834326473470982, 0.018704656763077306, 0.01831508842386197, 0.017686061078913407, 0.01819201858948849, 0.018913076498369458, 0.022326058480253482, 0.01876082201470659, 0.054864496752408176, 0.01999253659996194, 0.018192018589488497, 0.018192018589488518, 0.022278145884043272, 0.2568190353646272, 0.01985804437740749, 0.017821159940900593, 0.018192018589488494, 0.018965864914972916, 0.01766083986199057, 0.01909852159375678, 0.017501060439303946, 0.018534128910967493, 0.09189458726244837, 0.018727134707614983]"
NODE_0000002,"[1.0690466514197978e-92, 2.902379606240329e-89, 1.1170695438694573e-66, 1.1779503697879624e-99, 9.077950387181456e-59, 1.2354999667756097e-92, 2.4666731913945997e-93, 4.147687346362514e-99, 5.2231504514941736e-99, 2.4179078360351036e-99, 5.2275192215060154e-99, 1.7005052609703198e-99, 3.9674686097344026e-100, 6.6571156726225255e-93, 1.8025299326949682e-93, 3.452921906119049e-48, 2.1229084745188916e-93, 1.7005052609713827e-99, 1.7005052609723491e-99, 2.4127034701910186e-93, 1.0, 4.538267043853084e-100, 3.289986293982041e-84, 1.7005052609708028e-99, 5.742759094853877e-98, 4.264066203771621e-97, 5.681964771214808e-100, 4.6240095100609826e-97, 1.2610239523609855e-99, 3.5719662548442897e-38, 3.172946414379313e-99]"
hMpxV/Peru/LAM-INS-290/2022|EPI_ISL_16999067|2022-11-23,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
hMpxV/Peru/LIM-INS-292/2022|EPI_ISL_16999095|2022-11-25,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
hMpxV/Peru/LIM-INS-349/2022|EPI_ISL_16999091|2022-12-26,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
hMpxV/USA/CA-CDPH-1000169/2023|EPI_ISL_16997397|2023-01-09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
hMpxV/Peru/LIM-INS-338/2022|EPI_ISL_16999113|2022-12-19,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
hMpxV/Peru/LIM-INS-357/2022|EPI_ISL_16999116|2022-12-26,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
hMpxV/Peru/LIM-INS-342/2022|EPI_ISL_16999121|2022-12-17,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
