name,state
NODE_0000000,"[0.022562564425004938, 0.024912552596775533, 0.04161938043867136, 0.017995997378217745, 0.045814166100116724, 0.020612473792147368, 0.02124236499554518, 0.017441505484319463, 0.017989209936108766, 0.017820284045196793, 0.01700058813792359, 0.017475885899126506, 0.017528754416164687, 0.022261441986586916, 0.01834519048059855, 0.053477093230318386, 0.01993864392456034, 0.017475885899126516, 0.017475885899126492, 0.02153698791231289, 0.26050628047259905, 0.01915387669242329, 0.020241952730156346, 0.017466572519381735, 0.03609323493538768, 0.017069733865999855, 0.017966028148409564, 0.0169457265161154, 0.0174294283472964, 0.08915599739661922, 0.017444311397662605]"
NC_063383.1,"[0.022599962668485005, 0.024945972892496046, 0.04165404007961882, 0.01803222313738575, 0.045839294513253415, 0.020648738197554486, 0.02127616933843862, 0.017474453222009943, 0.018022392226729776, 0.017856027191356882, 0.017033946289020312, 0.017510954680982842, 0.017563095887038183, 0.02229687658229975, 0.01837386752521014, 0.05349760197469892, 0.019977385638265552, 0.017510954680982866, 0.017510954680982842, 0.02157173271949747, 0.25952793780656896, 0.019192815697099425, 0.02026270615056951, 0.01750053803063537, 0.03609699967173756, 0.017104246572046077, 0.01799999095714471, 0.016979882174087173, 0.017463603122253094, 0.08919831080125051, 0.017476324890299905]"
NODE_0000001,"[0.005375387649002055, 0.006095213414900318, 0.012279915030769622, 0.0034477695790604327, 0.014126999210834141, 0.004332082708323777, 0.0047814075073312765, 0.004027091526306497, 0.004442252179271962, 0.0034509129347608594, 0.0034964783567570743, 0.003357418986238066, 0.00368027967244997, 0.005146508735316059, 0.0044685647130781525, 0.017035904191012363, 0.004211793600220886, 0.0033574189862380765, 0.003357418986238055, 0.004811838247199364, 0.7913762751694584, 0.003633201206550047, 0.008861607890831805, 0.00371373322552083, 0.03108303828011615, 0.003242691944020396, 0.004218535524425903, 0.0032365755473532484, 0.003646854943042955, 0.02736517989901752, 0.004339650154353574]"
hMpxV/China/SZ-CDC/Strain059,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
NODE_0000002,"[2.2532902233937965e-92, 8.616911476165738e-89, 1.463528060926841e-66, 3.193839104211915e-99, 2.6473971385024574e-58, 3.440160586813588e-92, 7.124567205071219e-93, 1.1131575196018598e-98, 1.1008988547897933e-98, 5.982537940728901e-99, 1.3226140282673147e-98, 4.707537603679568e-99, 2.4575374024915756e-99, 1.327108467023662e-92, 3.6146557397998996e-93, 8.213749034925928e-48, 5.0863263195090885e-93, 4.7075376036905306e-99, 4.707537603685985e-99, 5.997664720401243e-93, 1.0, 1.1100415116927421e-99, 1.5120957343390302e-83, 7.373086705435857e-99, 1.6921733059334092e-92, 1.1118023921392683e-96, 3.983224127707414e-99, 1.2156751448526794e-96, 6.247556589341391e-99, 3.845260087649999e-38, 1.5912153833699842e-98]"
hMpxV/China/SZ-CDC/Strain189,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
hMpxV/Peru/LAM-INS-290/2022|EPI_ISL_16999067|2022-11-23,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
hMpxV/Peru/LIM-INS-292/2022|EPI_ISL_16999095|2022-11-25,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
hMpxV/Peru/LIM-INS-349/2022|EPI_ISL_16999091|2022-12-26,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
hMpxV/USA/CA-CDPH-1000169/2023|EPI_ISL_16997397|2023-01-09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
